,mass A,,
t,x,y,
12.119,4.775E-6,1.588E-4
12.136,4.775E-6,1.588E-4
12.153,4.775E-6,1.588E-4
12.170,4.775E-6,1.588E-4
12.187,4.775E-6,1.588E-4
12.203,4.775E-6,1.588E-4
12.220,4.775E-6,1.388E-4
12.237,4.775E-6,1.388E-4
12.254,4.775E-6,1.388E-4
12.271,4.775E-6,1.388E-4
12.288,4.775E-6,1.388E-4
12.304,4.775E-6,1.388E-4
12.321,4.775E-6,1.388E-4
12.338,4.775E-6,1.388E-4
12.355,4.775E-6,1.388E-4
12.372,4.775E-6,1.388E-4
12.388,4.775E-6,1.388E-4
12.405,4.775E-6,1.388E-4
12.422,4.775E-6,1.388E-4
12.439,4.775E-6,1.388E-4
12.456,4.775E-6,1.388E-4
12.473,4.775E-6,1.388E-4
12.489,4.775E-6,1.388E-4
12.506,4.775E-6,1.388E-4
12.523,4.775E-6,1.388E-4
12.540,4.775E-6,1.388E-4
12.557,4.775E-6,1.388E-4
12.574,4.775E-6,1.388E-4
12.590,4.775E-6,1.388E-4
12.607,4.775E-6,1.388E-4
12.624,4.775E-6,1.388E-4
12.641,4.775E-6,1.388E-4
12.658,4.775E-6,1.388E-4
12.675,4.775E-6,1.388E-4
12.691,4.775E-6,1.388E-4
12.708,4.775E-6,1.388E-4
12.725,4.775E-6,1.388E-4
12.742,4.775E-6,1.388E-4
12.759,4.775E-6,1.388E-4
12.776,4.775E-6,1.388E-4
12.792,4.775E-6,1.388E-4
12.809,4.775E-6,1.388E-4
12.826,4.775E-6,1.388E-4
12.843,4.775E-6,1.388E-4
12.860,4.775E-6,1.388E-4
12.877,4.775E-6,1.388E-4
12.893,4.775E-6,1.388E-4
12.910,4.775E-6,1.388E-4
12.927,4.775E-6,1.388E-4
